metadata_timestamp,metadata_ai_service,metadata_model,metadata_temperature,metadata_pattern_type,metadata_interface_id,score_inefficient_efficient,score_interesting_not_interesting,score_clear_confusing,score_enjoyable_annoying,score_organized_cluttered,score_addictive_non-addictive,score_supportive_obstructive,score_pressuring_suggesting,score_boring_exciting,score_revealed_covert,score_complicated_easy,score_unpredictable_predictable,score_friendly_unfriendly,score_deceptive_benevolent,explanation
2025-04-08T12:33:04.354829,anthropic,claude-3-opus-20240229,0.7,Nagging,interface_001,2,4,3,6,3,2,6,2,4,4,5,2,4,3,"This notification popup feels pressuring and obstructive, pushing the user to enable notifications without a clear benefit. The phrasing tries to guilt the user into agreeing. The options are unbalanced, with 'Not now' de-emphasized. Overall it comes across as annoying and inefficient UX that serves the app more than the user."
2025-04-08T12:33:16.562855,anthropic,claude-3-opus-20240229,0.7,Overcomplicated Process,interface_002,3,5,2,4,2,4,3,4,6,3,3,4,4,4,"The settings page presents a long list of options without clear categorization, making it somewhat inefficient, confusing, and cluttered to navigate. The extensive options are boring rather than exciting. Some settings around visibility and tagging ability are supportive of privacy, while others like post sharing being on by default lean more obstructive. Overall, the design is not overtly manipulative but the complexity and default settings don't fully support user control and understanding."
2025-04-08T12:33:29.149246,anthropic,claude-3-opus-20240229,0.7,Hindering Account Deletion,interface_003,5,2,2,6,3,6,6,2,4,6,2,5,6,2,This account deactivation message uses dark patterns to pressure the user to stay. The 30-day waiting period and permanent deletion are framed negatively to discourage leaving. The process seems unnecessarily complicated and drawn out to be obstructive. The language is unfriendly and lacks transparency about what happens in those 30 days. Overall it employs deceptive tactics to make deactivating unappealing and difficult.
2025-04-08T12:33:39.845292,anthropic,claude-3-opus-20240229,0.7,Sneaking Bad Default,interface_004,2,4,2,6,1,6,6,2,5,1,1,1,7,7,"The privacy settings appear deceptive and unfriendly, with 'Everyone' pre-selected for all data fields, pressuring the user to overshare personal information. The cluttered interface is confusing and complicated, making it annoying and obstructive to change the settings. It feels covert in revealing so much by default."
2025-04-08T12:33:52.127834,anthropic,claude-3-opus-20240229,0.7,Expectation Result Mismatch,interface_005,2,4,6,6,3,3,6,2,3,6,6,2,6,1,"The feature appears deceptive and obstructive, as it doesn't allow withdrawing consent directly despite suggesting it's possible. The process is confusing, complicated and covert, redirecting to a website without a clear way to revoke consent. It feels unfriendly and pressuring rather than helpful. The overall design is somewhat cluttered and annoying to navigate."
2025-04-08T12:34:05.327057,anthropic,claude-3-opus-20240229,0.7,False Hierarchy,interface_006,6,6,6,2,6,2,2,1,3,2,6,6,2,2,"This sign up screen uses dark patterns to pressure users into agreeing to continuously upload their address book contacts to Facebook. The explanatory text and orange 'Sign Up' button make the process seem simple and beneficial, hiding the concerning data sharing agreement within the small 'Sign up without uploading my contacts' link. The design is efficient and clear in funneling users to the desired action, but is deceptive, unfriendly and pressuring in how it obfuscates the concerning privacy implications to manipulate users into sharing more personal data than they may be comfortable with."
2025-04-08T12:34:16.462044,anthropic,claude-3-opus-20240229,0.7,Trick Wording,interface_007,5,6,2,6,2,-1,6,5,6,2,1,2,6,6,"This message is confusing and concerning. While it claims geolocation has been turned off, it states the user's location will still be used, which is contradictory and lacks transparency about how the data will actually be handled. The phrasing seems designed to discourage the user from looking into the implications further. Overall, the message comes across as unfriendly, deceptive, and unsupportive of user privacy."
2025-04-08T12:34:27.908236,anthropic,claude-3-opus-20240229,0.7,Toying With Emotion,interface_008,2,2,2,1,5,2,1,1,3,1,5,4,2,1,"This social media feature uses manipulative language to pressure the user into keeping their account. It claims their friends will forget them if they delete it, which is an emotionally manipulative tactic. The options are also worded in a coercive way to make deleting the account seem like an uncaring choice. Overall, it employs dark patterns to make the user feel bad for wanting to leave the platform."
2025-04-08T12:34:38.979070,anthropic,claude-3-opus-20240229,0.7,Forced Access,interface_009,2,6,7,7,2,6,7,1,1,7,6,1,7,1,"The interface is confusing and obstructive, pressuring users to grant broad photo access even when it's not needed for the task. It fails to save the photo if access is denied, which is annoying and inefficient. The process is complicated, unpredictable and unfriendly. It seems deceptive in covertly pushing for unnecessary permissions."
2025-04-08T12:34:51.452510,anthropic,claude-3-opus-20240229,0.7,Gamification,interface_010,6,3,2,2,3,1,2,1,4,4,6,6,3,2,"This feature appears designed to pressure the user to continue a Snapchat streak by threatening that the streak will reset if they don't engage. The flaming icon and 31-day callout make the streak seem exciting, but the warning is heavy-handed. While straightforward, it comes across as manipulative and potentially addictive by guilting the user to keep the streak going daily."
2025-04-08T12:35:03.582580,anthropic,claude-3-opus-20240229,0.7,Social Pressure,interface_011,6,3,2,2,6,2,6,2,4,5,6,6,3,3,"This notification creates a sense of urgency and FOMO (fear of missing out) by announcing a friend's recent activity and telling the user 'Don't miss it!' The simple, uncluttered design makes the message clear and the suggested action easy. However, the phrasing feels somewhat pressuring and the feature seems designed to drive engagement in a way that could promote addiction to the app."
2025-04-08T12:35:15.227082,anthropic,claude-3-opus-20240229,0.7,Social Connector,interface_012,6,3,2,2,2,2,2,2,5,2,6,6,5,3,"The interface is efficient and easy to use with clear call-to-action buttons. However, it feels pressuring and somewhat deceptive in how it pushes users to connect their contacts and other social media accounts, likely for data collection purposes. The phrasing around similar interests is vague and the feature overall seems designed to get users to grow the network in a way that benefits the company more than the user experience."
2025-04-08T12:35:28.427249,anthropic,claude-3-opus-20240229,0.7,Content Customization,interface_013,4,3,4,4,2,2,4,3,3,4,5,3,4,4,"The Discover feature presents a cluttered array of product images without clear organization, which could be confusing and overwhelming. The exciting and trendy products shown may be addictive to browse through. While it aims to suggest interesting items, the randomness makes it feel a bit unpredictable and pressuring to make impulse purchases. Overall, it's an easy to use feature that provides product discovery, but the presentation is busy and pushes consumerism."
