metadata_timestamp,metadata_ai_service,metadata_model,metadata_temperature,metadata_pattern_type,metadata_interface_id,score_inefficient_efficient,score_interesting_not_interesting,score_clear_confusing,score_enjoyable_annoying,score_organized_cluttered,score_addictive_non-addictive,score_supportive_obstructive,score_pressuring_suggesting,score_boring_exciting,score_revealed_covert,score_complicated_easy,score_unpredictable_predictable,score_friendly_unfriendly,score_deceptive_benevolent,explanation
2025-04-08T12:27:04.508129,anthropic,claude-3-opus-20240229,0.0,Nagging,interface_001,2,6,6,6,5,2,6,2,6,4,5,3,6,2,"This notification popup is pressuring and manipulative, urging the user to enable notifications right away to know when people interact with their content. It frames this in an addictive way as something the user needs. The options are unbalanced, with 'OK' highlighted to push that choice. Overall it employs dark patterns to cajole users into allowing notifications, in a way that is obstructive, annoying and unfriendly to the user experience."
2025-04-08T12:27:17.487267,anthropic,claude-3-opus-20240229,0.0,Overcomplicated Process,interface_002,6,3,2,3,2,4,3,4,3,3,2,4,3,4,"The settings menu appears fairly efficient and easy to navigate, but the long list of options is somewhat cluttered and confusing. The options are revealed clearly, but some settings like 'News Feed audience and visibility for posts' seem complex. The interface is relatively neutral in terms of being interesting, enjoyable or exciting. It leans slightly towards being obstructive and unfriendly with the complicated options. Overall, an organized but complex set of privacy settings."
2025-04-08T12:27:29.040600,anthropic,claude-3-opus-20240229,0.0,Hindering Account Deletion,interface_003,2,6,2,6,2,6,7,1,6,6,2,6,7,1,"This account deactivation message uses dark patterns to pressure the user to keep their account. The 30 day waiting period and threat of permanent deletion are obstructive and unfriendly tactics meant to make leaving difficult. The message is confusing and complicated rather than clear and straightforward. It feels deceptive and pressuring rather than benevolent or merely suggestive. Overall, it's an annoying and inefficient user experience that aims to be addictive and make account deletion an unappealing prospect."
2025-04-08T12:27:40.839163,anthropic,claude-3-opus-20240229,0.0,Sneaking Bad Default,interface_004,2,6,2,6,2,6,6,1,6,1,2,6,6,1,"The privacy settings appear deceptive and pressuring by making 'Everyone' the default for all data points, requiring extra effort to change settings. The layout is cluttered and confusing. Overall it seems designed to push users to overshare personal info publicly by making privacy-protective choices difficult."
2025-04-08T12:27:53.038765,anthropic,claude-3-opus-20240229,0.0,Expectation Result Mismatch,interface_005,2,6,6,6,4,3,6,2,2,6,6,2,6,1,"This feature appears deceptive and obstructive, making it difficult for the user to actually withdraw consent for targeted ads despite seemingly offering that option. The process is confusing, complicated, and leads the user to a page that doesn't allow directly opting out. It feels unfriendly and covert in how it hinders the user's goal."
2025-04-08T12:28:04.604300,anthropic,claude-3-opus-20240229,0.0,False Hierarchy,interface_006,6,3,2,2,6,2,2,1,3,2,6,6,3,2,"This sign up feature seems designed to pressure users into agreeing to upload their address book contacts to Facebook. The wording makes it sound helpful for finding friends, but the option to sign up without uploading contacts is in small text, making the pressuring option much more prominent. It comes across as a deceptive dark pattern meant to get people's contact data rather than a transparent, friendly user experience."
2025-04-08T12:28:14.837608,anthropic,claude-3-opus-20240229,0.0,Trick Wording,interface_007,2,6,2,6,2,5,6,2,6,3,6,6,6,2,"This message about geolocation being turned off against the user's will is inefficient, confusing, annoying, obstructive, pressuring, boring, and unfriendly. It is presented in a clear and organized way, but the content itself is deceptive in continuing to use location data while claiming it is turned off."
2025-04-08T12:28:26.249365,anthropic,claude-3-opus-20240229,0.0,Toying With Emotion,interface_008,6,2,2,2,6,2,2,1,3,2,6,6,2,2,"This feature uses manipulative language to pressure the user into keeping their account, implying their friends will forget them if they leave. It's an efficient but deceptive dark pattern that preys on people's insecurities and FOMO to make it psychologically difficult to delete the account, even if that's what the user wants to do. The phrasing and options are clear but unfriendly."
2025-04-08T12:28:37.785009,anthropic,claude-3-opus-20240229,0.0,Forced Access,interface_009,2,6,6,6,3,5,6,2,2,6,2,2,6,2,"The feature is inefficient, confusing, and annoying as it fails to save the photo despite selecting 'Done' without choosing any photos, which the user did not intend to do in the first place. It feels pressuring, unfriendly and somewhat deceptive by unnecessarily requesting access to the user's entire photo library just to save a single image."
2025-04-08T12:28:49.522352,anthropic,claude-3-opus-20240229,0.0,Gamification,interface_010,6,2,2,2,6,1,2,1,5,2,6,6,2,2,"This feature uses a streak counter and threat of losing progress to pressure the user to continue engaging with the app daily. The flame icon and wording create a sense of urgency. While the UI is simple and clear, the feature employs manipulative dark patterns to keep users hooked in a way that is more deceptive than benevolent."
2025-04-08T12:29:00.661564,anthropic,claude-3-opus-20240229,0.0,Social Pressure,interface_011,6,3,2,3,6,2,3,2,4,5,6,6,4,4,"The notification is designed to efficiently grab attention and create a sense of urgency to check the story update, which can be addictive. While the UI is simple and predictable, the phrasing feels slightly pressuring. The feature seems more focused on driving engagement than providing clear value to the user."
2025-04-08T12:29:12.913915,anthropic,claude-3-opus-20240229,0.0,Social Connector,interface_012,6,3,2,3,2,2,3,2,4,4,6,5,4,3,"The 'Connect' buttons make connecting to social media and contacts very easy and efficient. However, the repeated prompts feel somewhat pressuring and addictive. The notification about a person with similar interests following someone comes across as a manipulative tactic to get the user to connect, rather than a helpful suggestion. Overall, the design seems geared more towards pushing the user to make connections than providing a clear, enjoyable experience."
2025-04-08T12:29:23.616585,anthropic,claude-3-opus-20240229,0.0,Content Customization,interface_013,6,2,2,3,2,2,4,3,5,4,6,4,4,4,"The Discover feature seems efficient and easy to use for finding interesting content, but the cluttered layout and addictive nature could be annoying. It aims to excite users with personalized suggestions that may feel pressuring. The algorithm's workings are somewhat covert. Overall it balances user interests with platform goals."
2025-04-08T12:29:36.538276,anthropic,claude-3-opus-20240229,0.0,Endlessness,interface_014,2,3,6,5,6,2,5,2,4,6,6,2,4,3,"The endlessly appearing content creates a cluttered, confusing and complicated interface that is inefficient to navigate. It seems designed to be addictive and keep users scrolling, in a somewhat covert and deceptive way. The unpredictable stream of content can be both boring and exciting. Overall it feels more pressuring than merely suggesting content to view next."
