metadata_timestamp,metadata_ai_service,metadata_model,metadata_temperature,metadata_pattern_type,metadata_interface_id,score_inefficient_efficient,score_interesting_not_interesting,score_clear_confusing,score_enjoyable_annoying,score_organized_cluttered,score_addictive_non-addictive,score_supportive_obstructive,score_pressuring_suggesting,score_boring_exciting,score_revealed_covert,score_complicated_easy,score_unpredictable_predictable,score_friendly_unfriendly,score_deceptive_benevolent,explanation
2025-04-04T12:03:20.420429,anthropic,claude-3-opus-20240229,0.7,Nagging,interface_001,2,6,1,7,2,2,7,1,6,2,6,6,6,2,"This notification popup is inefficient, confusing, annoying, cluttered, addictive, obstructive, pressuring, boring, covert, complicated, predictable, unfriendly, and deceptive. It repeatedly nags the user to enable notifications without a clear benefit, using manipulative language. The options are unbalanced, making it harder to decline. Overall, it employs dark patterns to coerce the user's consent."
2025-04-04T12:03:30.648081,anthropic,claude-3-opus-20240229,0.7,Overcomplicated Process,interface_002,2,6,6,6,5,-1,6,-1,6,5,6,3,5,6,"The privacy settings interface appears confusing, cluttered, and complicated with many granular options. It seems designed to discourage users from easily finding how to limit data collection and visibility. The multi-step process is inefficient and obstructive to adjusting privacy controls."
2025-04-04T12:03:41.473149,anthropic,claude-3-opus-20240229,0.7,Hindering Account Deletion,interface_003,2,6,2,6,2,5,6,2,5,2,6,2,6,2,"This account deactivation screen uses several dark patterns to obstruct and discourage the user from deleting their account. The multi-step process is inefficient, confusing, and complicated. The warnings about losing visibility and data permanently are pressuring and unfriendly. Overall, it aims to deceive users into keeping their account rather than supporting their choice to leave."
2025-04-04T12:03:53.126934,anthropic,claude-3-opus-20240229,0.7,Sneaking Bad Default,interface_004,6,3,2,2,6,2,1,1,2,6,6,7,2,1,"This privacy settings page has most options defaulted to share data with everyone, which is deceptive and pressuring users to overshare. The interface itself is simple and efficient, but the pre-selected defaults make the options confusing and the true privacy implications covert. It promotes addictive oversharing rather than supporting thoughtful control over privacy."
2025-04-04T12:04:04.966124,anthropic,claude-3-opus-20240229,0.7,Expectation Result Mismatch,interface_005,2,6,6,7,4,3,6,2,1,7,6,2,6,1,"This interface appears deceptive and confusing. While it claims to offer a way to withdraw consent for targeted ads, the link actually leads to an explanatory page rather than a real option to revoke consent. This covert, obstructive design makes the process unnecessarily complicated and inefficient for users who want to control their ad settings. The popup comes across as unfriendly and pressuring rather than genuinely helpful."
2025-04-04T12:04:16.298089,anthropic,claude-3-opus-20240229,0.7,False Hierarchy,interface_006,6,2,2,2,6,2,2,2,2,6,6,6,2,2,"This sign-up interface uses dark patterns to pressure users into agreeing to upload their address book contacts. The large, brightly colored 'Sign Up' button is the clear default choice, while the option to sign up without uploading contacts is visually de-emphasized. The description uses manipulative language implying everyone is doing this to 'find friends faster'. Overall it is deceptively designed to push users to agree to terms that benefit the company, not the user."
2025-04-04T12:04:27.740463,anthropic,claude-3-opus-20240229,0.7,Trick Wording,interface_007,2,6,7,6,3,-1,7,7,2,6,6,2,7,1,"The wording is confusing and misleading, implying geolocation is fully turned off when in fact location data will still be used. It obstructs the user's intent to disable location tracking through deceptive language that pressures agreement. The interface seems unfriendly and covert in how it communicates this important setting."
2025-04-04T12:04:38.801824,anthropic,claude-3-opus-20240229,0.7,Toying With Emotion,interface_008,2,6,2,7,2,6,7,1,6,2,2,4,7,1,"This social media feature uses guilt-inducing messaging to emotionally manipulate users into not deleting their account. It is highly pressuring, unfriendly, annoying and deceptive in how it tries to make the user feel bad for wanting to leave. The design is simple but ineffective and obstructive to the user's goal."
2025-04-04T12:04:50.503906,anthropic,claude-3-opus-20240229,0.7,Forced Access,interface_009,2,6,6,6,3,4,6,2,6,4,6,3,6,2,"This interface employs deceptive tactics to pressure users into granting unnecessary access to their entire photo library just to save a single image. The process is confusing, complicated and unfriendly to the user. It aims to manipulate rather than clearly inform, making the experience annoying and obstructive."
2025-04-04T12:05:01.682041,anthropic,claude-3-opus-20240229,0.7,Gamification,interface_010,4,3,2,3,4,2,2,2,4,3,4,4,3,3,"This feature uses game-like streaks and warnings to pressure users to engage daily, which could foster addiction. The cute emoji makes it seem friendly, but the vague threat of losing streaks is manipulative. It's a fairly straightforward dark pattern, but the deceptive tone makes its true intent a bit obscured."
